id,url,name,tel,address,city,state,zip,neighborhood,built,units,stories,management,unit_no,unit_beds,unit_baths,unit_price,unit_sqft,unit_avail
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1004-205,1,1.0,1530.0,805,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1028-113,2,2.0,1970.0,1100,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1004-202,2,2.0,1970.0,1100,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1004-113,2,2.0,1970.0,1100,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,9632-201,2,2.0,1970.0,1100,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,TH1004,2,2.5,2370.0,1275,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1004-101,1,1.0,1585.0,840,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,1035-308,2,2.0,2055.0,1370,2025-09-15
dlchveh,https://www.apartments.com/apartments-at-ten35-west-verona-wi/dlchveh/,Apartments at Ten35 West,608-691-6078,1035 Purple Iris Trl,Verona,WI,53593,Outer Verona,2016,250,3,tr mckenzie inc,TH1008,2,2.5,2435.0,1500,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A1 640-109,1,1.0,1695.0,793,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-114,1,1.0,1695.0,793,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-209,1,1.0,1745.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-104,1,1.0,1795.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-105,1,1.0,1795.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-112,1,1.0,1795.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-114,1,1.0,1795.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-116,1,1.0,1795.0,795,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-220,1,1.0,1770.0,810,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-203,1,1.0,1770.0,810,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-204,1,1.0,1770.0,793,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-120,1,1.0,1795.0,793,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-108,1,1.0,1795.0,793,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-207,1,1.0,1770.0,793,2025-10-28
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-206,1,1.0,1820.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-208,1,1.0,1820.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-106,1,1.0,1845.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-108,1,1.0,1845.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-115,1,1.0,1845.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A2 550-117,1,1.0,1845.0,847,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-103,2,2.0,2195.0,1155,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A3 440-121,2,2.0,2240.0,1253,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-102,2,2.0,2240.0,1253,2025-09-26
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,A1 640-302,2,2.0,2240.0,1253,2025-11-19
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T1 421-106,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T1 421-107,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T1 421-109,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T1 421-102,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T2 545-105,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,T1 421-105,2,2.5,2795.0,1525,2025-09-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,SF2 509-102,2,2.0,2325.0,1237,2025-09-29
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,SF2 509-203,2,2.0,2425.0,1274,2025-10-15
1jq6536,https://www.apartments.com/apex-at-verona-verona-wi/1jq6536/,Apex at Verona,608-200-4560,671 Hunters Cove Way,Verona,WI,53593,Outer Verona,2024,292,3,fiduciary real estate development,B1 653-311,3,2.0,2595.0,1213,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-113,1,1.0,1450.0,562,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-115,1,1.0,1450.0,562,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-210,1,1.0,1450.0,562,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-213,1,1.0,1450.0,562,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-215,1,1.0,1450.0,562,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-110,1,1.0,1450.0,562,2025-10-01
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-312,1,1.0,1550.0,700,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-214,1,1.0,1550.0,700,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-212,1,1.0,1550.0,700,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-208,1,1.0,1550.0,700,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-108,1,1.0,1550.0,700,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-106,1,1.0,1550.0,700,2025-10-01
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-104,1,1.0,1550.0,708,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-204,1,1.0,1695.0,885,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-309,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-307,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-305,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-211,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-209,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-207,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-205,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-111,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-109,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-105,2,2.0,1950.0,978,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5117-113,2,2.0,1995.0,1057,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-107,2,2.0,1950.0,978,2025-10-01
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-102,2,2.0,2150.0,983,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-203,2,2.0,2195.0,1024,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-202,2,2.0,2195.0,1024,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-103,2,2.0,2195.0,1024,2025-10-01
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-302,3,2.0,2295.0,1024,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-316,3,2.0,2395.0,1111,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-317,3,2.0,2395.0,1111,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-217,3,2.0,2395.0,1111,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-216,3,2.0,2395.0,1111,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-117,3,2.0,2395.0,1111,2025-09-15
blyvvcc,https://www.apartments.com/central-park-place-fitchburg-wi/blyvvcc/,Central Park Place,608-292-5964,5115-5117 Central Park Pl,Fitchburg,WI,53711,,2025,107,3,bruner realty management inc,5115-116,3,2.0,2395.0,1111,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0305,0,1.0,1670.0,547,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0319,1,1.0,1800.0,799,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0215,1,1.0,1950.0,699,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,1215,1,1.0,2220.0,804,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0515,1,1.0,2035.0,804,2025-09-26
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0219,1,1.0,2100.0,765,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0014,1,1.0,2350.0,872,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0016,1,1.0,2445.0,918,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0318,1,1.0,2245.0,706,2025-09-19
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0606,1,1.0,1930.0,698,2025-09-26
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0508,1,1.0,2040.0,728,2025-10-09
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0413,1,1.0,2285.0,848,2025-10-16
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0401,2,2.0,2613.0,1077,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0701,2,2.0,2638.0,1077,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0801,2,2.0,2646.0,1077,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0901,2,2.0,2663.0,1077,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0221,2,2.0,2865.0,966,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,0321,2,2.0,3150.0,1082,2025-09-15
96m52k7,https://www.apartments.com/eo-madison-yards-madison-wi/96m52k7/,EO Madison Yards,608-602-7520,4702 Madison Yards Way,Madison,WI,53705,West Madison,2023,273,16,village green,1021,2,2.0,3435.0,1082,2025-10-03
