id,url,name,tel,address,city,state,zip,neighborhood,built,units,stories,management,rating,num_ratings,unit_no,unit_beds,unit_baths,unit_price,unit_sqft,unit_avail
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,428,0,1.0,1495.0,501,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,430,1,1.0,1600.0,576,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,114,1,1.0,1630.0,636,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,315,2,2.0,2275.0,1128,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,215,2,2.0,2275.0,1128,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,302,2,2.0,2475.0,1026,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,325,2,2.0,2495.0,1029,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,225,2,2.0,2495.0,1029,2025-11-08
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,East Madison,2024.0,112,4,stone house development inc,3.0,,418,3,2.0,3560.0,1449,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_104,0,1.0,1220.0,510,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2003_125,0,1.0,1270.0,510,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_123,0,1.0,1270.0,500,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_125,0,1.0,1345.0,500,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_404,0,1.0,1395.0,613,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_438,0,1.0,1395.0,613,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_205,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_207,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_209,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_211,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_213,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_215,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_217,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_221,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_223,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_225,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_227,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_231,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_233,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_235,1,1.0,1420.0,797,2025-11-08
3nyqgke,https://www.apartments.com/signature-pointe-madison-wi/3nyqgke/,Signature Pointe,608-292-6885,2015 E Springs Dr,Madison,WI,53704,East Madison,2024.0,215,4,forward management,5.0,,2039_237,1,1.0,1420.0,797,2025-11-08
