id,url,name,tel,address,city,state,zip,neighborhood,built,units,stories,management,unit_no,unit_beds,unit_baths,unit_price,unit_sqft,unit_avail
83z3tr1,https://www.apartments.com/the-continental-live-timelessly-madison-wi/83z3tr1/,The Continental - Live Timelessly,608-688-9172,408 E Washington Ave,Madison,WI,53703,,2022.0,148,9,,807,2,2.0,4300,1061,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,303,1,1.0,1900,632,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,107,1,1.0,1995,679,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,105,1,1.0,1995,679,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,207,1,1.0,1995,679,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,205,1,1.0,1995,679,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,307,1,1.0,2025,679,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,201,1,1.0,2025,695,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,109,1,1.0,2225,757,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,209,1,1.0,2225,757,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,106,1,1.0,2245,770,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,108,1,1.0,2245,770,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,104,1,1.0,2245,772,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,110,1,1.0,2245,772,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,111,1,1.0,2245,786,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,211,1,1.0,2245,786,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,309,1,1.0,2250,755,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,311,1,1.0,2275,2275,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,213,1,1.0,2275,770,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,112,2,2.0,2875,994,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,102,2,1.0,2895,1001,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,208,2,2.0,3450,1261,20250518
69n943r,https://www.apartments.com/252-dunning-madison-wi/69n943r/,252 Dunning,608-807-0541,252 Dunning St,Madison,WI,53704,,2025.0,32,3,prime urban properties,204,2,2.0,3450,1262,20250518
f229wvr,https://www.apartments.com/current-1-2-monona-wi/f229wvr/,Current 1 & 2,608-292-4026,800 W Broadway,Monona,WI,53713,,2018.0,240,6,galway companies,243,0,1.0,1375,518,20250518
f229wvr,https://www.apartments.com/current-1-2-monona-wi/f229wvr/,Current 1 & 2,608-292-4026,800 W Broadway,Monona,WI,53713,,2018.0,240,6,galway companies,150,1,1.0,1625,713,20250518
f229wvr,https://www.apartments.com/current-1-2-monona-wi/f229wvr/,Current 1 & 2,608-292-4026,800 W Broadway,Monona,WI,53713,,2018.0,240,6,galway companies,239,2,2.0,2600,1201,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,8380_212,1,1.0,1760,675,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,1312_111,1,1.0,1820,688,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,8380_201,1,1.0,1915,767,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,8380_104,1,1.0,1915,777,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,1312_418,1,1.0,2165,919,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,8380_313,2,2.0,2300,1004,20250518
f5y77qr,https://www.apartments.com/the-west-edge-middleton-wi/f5y77qr/,The West Edge,608-571-1449,1312 John Q Hammons Dr,Middleton,WI,53562,,2022.0,170,5,village green,8380_113,2,2.0,2330,1004,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,405,0,1.0,1585,543,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,415,1,1.0,1725,711,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,214,1,1.0,1735,732,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,503,1,1.0,1800,713,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,403,1,1.0,1800,713,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,404,1,1.0,1810,718,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,515,1,1.0,1855,711,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,513,1,1.0,1900,728,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,411,1,1.0,2325,981,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,511,1,1.0,2425,981,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,208,2,2.0,2350,1024,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,201,2,2.0,2400,1067,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,306,2,2.0,2505,1098,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,406,2,2.0,2565,1098,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,402,2,2.0,2590,1096,20250518
wkrbkgk,https://www.apartments.com/the-fitzgerald-madison-wi/wkrbkgk/,The Fitzgerald,608-571-1931,3914 Monona Dr,Madison,WI,53716,,2023.0,69,5,prime urban properties,501,2,2.0,2640,1067,20250518
g8t9d0x,https://www.apartments.com/the-townhomes-at-hartung-fields-fitchburg-wi/g8t9d0x/,The Townhomes at Hartung Fields,608-999-9471,2635-2679 Botanical Dr,Fitchburg,WI,53711,,2025.0,50,2,bruner realty management inc,2635-104,3,3.0,2995,2000,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D314,0,1.0,1613,561,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,F321,0,1.0,1582,579,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,F221,0,1.0,1624,579,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,G313,0,1.0,1582,591,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C311,0,1.0,1611,531,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,B219,1,1.0,1895,817,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,F224,1,1.0,1899,768,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C305,1,1.0,1984,796,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C410,1,1.0,1999,855,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,B303,1,1.0,1999,878,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,B203,1,1.0,2133,878,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D404,1,1.0,2044,782,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,F219,2,1.0,1999,938,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C200,2,2.0,2199,1010,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D300,2,2.0,2478,1098,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C401,2,2.0,2538,1117,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D217,2,2.0,2478,1124,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,F223,2,2.0,2521,1150,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C413,2,2.0,2658,1182,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D302,2,2.0,2766,1275,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,D402,2,2.0,2850,1275,20250518
z3zty8x,https://www.apartments.com/middleton-center-middleton-wi/z3zty8x/,Middleton Center,608-602-4353,7611 Elmwood Ave,Middleton,WI,53562,,2017.0,224,5,t wall enterprises mgt llc,C412,2,2.0,2850,1300,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-111,1,1.0,1250,630,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,409-110,1,1.0,1250,650,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-113,1,1.0,1350,650,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-218,1,1.0,1395,650,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-217,1,1.0,1495,650,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-111,1,1.0,1550,640,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-115,1,1.0,1595,650,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,5025-110,1,1.0,1550,830,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,5025-310,1,1.0,1595,812,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,5001-201,2,2.0,1695,1060,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-310,2,1.0,1550,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-307,2,1.0,1550,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-322,2,1.0,1550,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-307,2,1.0,1550,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-306,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-322,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-321,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-224,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-222,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-107,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4859-106,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-308,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-306,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-219,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-206,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,409-113,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,409-111,2,1.0,1595,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,401-206,2,1.0,1625,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,4849-120,2,1.0,1650,900,20250518
hwkghh3,https://www.apartments.com/the-monticello-madison-wi/hwkghh3/,The Monticello,608-400-4558,5015 Sheboygan Ave,Madison,WI,53705,,1995.0,616,3,katz properties,409-115,2,1.0,1795,900,20250518
ytg0mzr,https://www.apartments.com/the-eastern-madison-wi/ytg0mzr/,The Eastern,608-688-9158,1868 E Washington Ave,Madison,WI,53704,,2022.0,289,5,galway companies,228,1,1.0,1970,769,20250518
ytg0mzr,https://www.apartments.com/the-eastern-madison-wi/ytg0mzr/,The Eastern,608-688-9158,1868 E Washington Ave,Madison,WI,53704,,2022.0,289,5,galway companies,655,1,1.0,2425,703,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,226,0,1.0,1395,497,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,134,0,1.0,1465,469,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,316,0,1.0,1475,493,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,228,0,1.0,1480,501,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,324,0,1.0,1480,497,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,436,0,1.0,1535,487,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,422,0,1.0,1535,497,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,211,0,1.0,1540,492,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,411,0,1.0,1590,492,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,112,2,1.5,2175,991,20250518
gfs5l7x,https://www.apartments.com/starkweather-place-madison-wi/gfs5l7x/,Starkweather Place,608-422-4032,215 N Fair Oaks Ave,Madison,WI,53714,,2024.0,112,4,stone house development inc,412,2,1.5,2300,1011,20250518
